"StageName","StageType","Result","Resource Start","Direction","Name","Field","Row","Type","Value"
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","3"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Yael erat.ppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","794ccb1d-8949-4298-b187-e53b2952d289"
"Input Collection Loop","Loop End","4 of 25","3/22/2024 11:08:57 AM"
"Check Loan Term","Decision","False","3/22/2024 11:08:57 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:08:58 AM"

,,,,OUT,"step1",,,"Text","Macon Olsen"
,,,,OUT,"step2",,,"Text","praesent.interdum.ligula@protonmail.edu"
,,,,OUT,"step3",,,"Text","68"
,,,,OUT,"step4",,,"Text","11478"
,,,,OUT,"step5",,,"Text","9108.45"
,,,,OUT,"step6",,,"Text","23-May-23"
,,,,OUT,"step7",,,"Text","10"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text","9 - is not a valid loan term, selected - 10"
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","4"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","MaconpraesppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:08:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","MaconpraesppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:08:58 AM"
"Add to Queue","Action",,"3/22/2024 11:08:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Macon Olsen"
,,,,IN,"Data","Email","1","Text","praesent.interdum.ligula@protonmail.edu"
,,,,IN,"Data","Age","1","Text","68"
,,,,IN,"Data","Annual Income","1","Text","11478"
,,,,IN,"Data","Loan Amount","1","Text","9108.45"
,,,,IN,"Data","Loan Request Date","1","Text","23-May-23"
,,,,IN,"Data","Loan Term","1","Text","10"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","4"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","MaconpraesppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","ea8c0885-102d-46e8-aa3b-dd2c2fc711be"
"Input Collection Loop","Loop End","5 of 25","3/22/2024 11:08:58 AM"
"Check Loan Term","Decision","False","3/22/2024 11:08:58 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:08:58 AM"

,,,,OUT,"step1",,,"Text","Adrian Larsen"
,,,,OUT,"step2",,,"Text","nunc.lectus.pede@hotmail.org"
,,,,OUT,"step3",,,"Text","41"
,,,,OUT,"step4",,,"Text","78188"
,,,,OUT,"step5",,,"Text","5792.84"
,,,,OUT,"step6",,,"Text","23-Oct-24"
,,,,OUT,"step7",,,"Text","10"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text","9 - is not a valid loan term, selected - 10"
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","5"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Adrianunc.ppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:08:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Adrianunc.ppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:08:58 AM"
"Add to Queue","Action",,"3/22/2024 11:08:58 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Adrian Larsen"
,,,,IN,"Data","Email","1","Text","nunc.lectus.pede@hotmail.org"
,,,,IN,"Data","Age","1","Text","41"
,,,,IN,"Data","Annual Income","1","Text","78188"
,,,,IN,"Data","Loan Amount","1","Text","5792.84"
,,,,IN,"Data","Loan Request Date","1","Text","23-Oct-24"
,,,,IN,"Data","Loan Term","1","Text","10"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","5"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Adrianunc.ppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","d5ab63f7-9742-4efc-89ae-f7565ec2eeba"
"Input Collection Loop","Loop End","6 of 25","3/22/2024 11:08:59 AM"
"Check Loan Term","Decision","False","3/22/2024 11:08:59 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:08:59 AM"

,,,,OUT,"step1",,,"Text","Danielle Hyde"
,,,,OUT,"step2",,,"Text","imperdiet.ornare@outlook.edu"
,,,,OUT,"step3",,,"Text","89"
,,,,OUT,"step4",,,"Text","68878"
,,,,OUT,"step5",,,"Text","4499.49"
,,,,OUT,"step6",,,"Text","27-Nov-24"
,,,,OUT,"step7",,,"Text","10"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text","9 - is not a valid loan term, selected - 10"
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","6"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","DanieimperppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:08:59 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","DanieimperppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:08:59 AM"
"Add to Queue","Action",,"3/22/2024 11:08:59 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Danielle Hyde"
,,,,IN,"Data","Email","1","Text","imperdiet.ornare@outlook.edu"
,,,,IN,"Data","Age","1","Text","89"
,,,,IN,"Data","Annual Income","1","Text","68878"
,,,,IN,"Data","Loan Amount","1","Text","4499.49"
,,,,IN,"Data","Loan Request Date","1","Text","27-Nov-24"
,,,,IN,"Data","Loan Term","1","Text","10"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","6"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","DanieimperppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","1c2b9a2e-89da-4614-b162-dbe89a7ffd4e"
"Input Collection Loop","Loop End","7 of 25","3/22/2024 11:08:59 AM"
"Check Loan Term","Decision","False","3/22/2024 11:08:59 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:08:59 AM"

,,,,OUT,"step1",,,"Text","Stacy Barrera"
,,,,OUT,"step2",,,"Text","eu.odio@google.couk"
,,,,OUT,"step3",,,"Text","44"
,,,,OUT,"step4",,,"Text","39760"
,,,,OUT,"step5",,,"Text","1834.04"
,,,,OUT,"step6",,,"Text","16-Dec-24"
,,,,OUT,"step7",,,"Text","10"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text","9 - is not a valid loan term, selected - 10"
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","7"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Stacyeu.odppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Stacyeu.odppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:09:00 AM"
"Add to Queue","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Stacy Barrera"
,,,,IN,"Data","Email","1","Text","eu.odio@google.couk"
,,,,IN,"Data","Age","1","Text","44"
,,,,IN,"Data","Annual Income","1","Text","39760"
,,,,IN,"Data","Loan Amount","1","Text","1834.04"
,,,,IN,"Data","Loan Request Date","1","Text","16-Dec-24"
,,,,IN,"Data","Loan Term","1","Text","10"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","7"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Stacyeu.odppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","a9ded7ae-1640-4d3b-abab-45887d87001d"
"Input Collection Loop","Loop End","8 of 25","3/22/2024 11:09:00 AM"
"Check Loan Term","Decision","False","3/22/2024 11:09:00 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:09:00 AM"

,,,,OUT,"step1",,,"Text","Holmes Morin"
,,,,OUT,"step2",,,"Text","cras.dolor@protonmail.com"
,,,,OUT,"step3",,,"Text","22"
,,,,OUT,"step4",,,"Text","63651"
,,,,OUT,"step5",,,"Text","9620.30"
,,,,OUT,"step6",,,"Text","27-Jul-24"
,,,,OUT,"step7",,,"Text","10"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text","9 - is not a valid loan term, selected - 10"
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","8"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Holmecras.ppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Holmecras.ppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:09:00 AM"
"Add to Queue","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Holmes Morin"
,,,,IN,"Data","Email","1","Text","cras.dolor@protonmail.com"
,,,,IN,"Data","Age","1","Text","22"
,,,,IN,"Data","Annual Income","1","Text","63651"
,,,,IN,"Data","Loan Amount","1","Text","9620.30"
,,,,IN,"Data","Loan Request Date","1","Text","27-Jul-24"
,,,,IN,"Data","Loan Term","1","Text","10"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text","9 - is not a valid loan term, selected - 10"
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","8"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Holmecras.ppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","a3d983b9-429b-40aa-b827-a72dfbac8a88"
"Input Collection Loop","Loop End","9 of 25","3/22/2024 11:09:00 AM"
"Check Loan Term","Decision","True","3/22/2024 11:09:00 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:09:00 AM"

,,,,OUT,"step1",,,"Text","Lester Solis"
,,,,OUT,"step2",,,"Text","elit.dictum.eu@hotmail.edu"
,,,,OUT,"step3",,,"Text","96"
,,,,OUT,"step4",,,"Text","79849"
,,,,OUT,"step5",,,"Text","5366.25"
,,,,OUT,"step6",,,"Text","17-Nov-23"
,,,,OUT,"step7",,,"Text","3"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text",""
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","9"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Lesteelit.ppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Lesteelit.ppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:09:00 AM"
"Add to Queue","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Lester Solis"
,,,,IN,"Data","Email","1","Text","elit.dictum.eu@hotmail.edu"
,,,,IN,"Data","Age","1","Text","96"
,,,,IN,"Data","Annual Income","1","Text","79849"
,,,,IN,"Data","Loan Amount","1","Text","5366.25"
,,,,IN,"Data","Loan Request Date","1","Text","17-Nov-23"
,,,,IN,"Data","Loan Term","1","Text","3"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text",""
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","9"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Lesteelit.ppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","d8b4bad1-1e03-489c-a6a7-f2b5e581471c"
"Input Collection Loop","Loop End","10 of 25","3/22/2024 11:09:00 AM"
"Check Loan Term","Decision","True","3/22/2024 11:09:00 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:09:00 AM"

,,,,OUT,"step1",,,"Text","Brock Mcfadden"
,,,,OUT,"step2",,,"Text","sed@hotmail.com"
,,,,OUT,"step3",,,"Text","49"
,,,,OUT,"step4",,,"Text","28679"
,,,,OUT,"step5",,,"Text","176.95"
,,,,OUT,"step6",,,"Text","24-Mar-24"
,,,,OUT,"step7",,,"Text","3"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text",""
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","10"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Brocksed@hppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Brocksed@hppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
,,,,IN,"Include Deferred",,,"Flag","True"
,,,,IN,"Include Completed",,,"Flag","True"
,,,,IN,"Include Terminated",,,"Flag","True"
,,,,OUT,"Result",,,"Flag","False"
,,,,OUT,"Item IDs",,,,
"In Queue?","Decision","False","3/22/2024 11:09:00 AM"
"Add to Queue","Action",,"3/22/2024 11:09:00 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Data",,,,
,,,,IN,"Tags",,,"Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","Name","1","Text","Brock Mcfadden"
,,,,IN,"Data","Email","1","Text","sed@hotmail.com"
,,,,IN,"Data","Age","1","Text","49"
,,,,IN,"Data","Annual Income","1","Text","28679"
,,,,IN,"Data","Loan Amount","1","Text","176.95"
,,,,IN,"Data","Loan Request Date","1","Text","24-Mar-24"
,,,,IN,"Data","Loan Term","1","Text","3"
,,,,IN,"Data","Loan Approved","1","Text",""
,,,,IN,"Data","APR %","1","Text",""
,,,,IN,"Data","Loan ID","1","Text",""
,,,,IN,"Data","loan info","1","Text",""
,,,,IN,"Data","Full Data","1","Text","True"
,,,,IN,"Data","User Index","1","Number","10"
,,,,IN,"Data","File Name","1","Text","UiBankLoanAppData.xlsx"
,,,,IN,"Data","ID","1","Text","Brocksed@hppData.xlsx - 22.03.2024"
,,,,IN,"Data","Sender Email","1","Text","fvtvlnight@gmail.com"
,,,,OUT,"Item IDs",,,,
,,,,OUT,"Item IDs","Item ID","1","Text","043e30ae-c398-442f-87e6-c4ce751b6b7c"
"Input Collection Loop","Loop End","11 of 25","3/22/2024 11:09:01 AM"
"Check Loan Term","Decision","True","3/22/2024 11:09:01 AM"
"Create Quote Case","Multiple Calculation",,"3/22/2024 11:09:01 AM"

,,,,OUT,"step1",,,"Text","Imelda Garcia"
,,,,OUT,"step2",,,"Text","sed.orci.lobortis@protonmail.edu"
,,,,OUT,"step3",,,"Text","84"
,,,,OUT,"step4",,,"Text","5528"
,,,,OUT,"step5",,,"Text","9212.86"
,,,,OUT,"step6",,,"Text","2-Sep-24"
,,,,OUT,"step7",,,"Text","3"
,,,,OUT,"step8",,,"Text",""
,,,,OUT,"step9",,,"Text",""
,,,,OUT,"step10",,,"Text",""
,,,,OUT,"step11",,,"Text",""
,,,,OUT,"step12",,,"Text","True"
,,,,OUT,"step13",,,"Number","11"
,,,,OUT,"step14",,,"Text","UiBankLoanAppData.xlsx"
,,,,OUT,"step15",,,"Text","Imeldsed.oppData.xlsx - 22.03.2024"
,,,,OUT,"step16",,,"Text","fvtvlnight@gmail.com"
"Is Item in queue already?","Action",,"3/22/2024 11:09:01 AM"

,,,,IN,"Queue Name",,,"Text","TEAM RED(Eduard, Paula)_UI Bank - Loader Process"
,,,,IN,"Key",,,"Text","Imeldsed.oppData.xlsx - 22.03.2024"
,,,,IN,"Include Pending",,,"Flag","True"
